Time,Open,High,Low,Last,Change,Volume
03/05/2012,6.832,6.880001,6.692,6.754,-0.054,2334500
03/02/2012,6.852,6.9,6.742,6.808,-0.074,2749500
03/01/2012,6.702,6.9,6.662,6.882,0.2,3517000
02/29/2012,6.762001,6.824,6.628,6.682,-0.080001,2678000
02/28/2012,6.738,6.888,6.634,6.762001,0.038001,3060500
02/27/2012,6.682,6.8,6.6,6.724,-0.026,3029500
02/24/2012,6.898,6.904,6.654,6.75,-0.156,4799000
02/23/2012,6.798,6.994,6.712,6.906,0.062,4101500
02/22/2012,6.9,6.944,6.5,6.844,-0.056,8274500
02/21/2012,6.974,6.974,6.762001,6.9,-0.094,5678500
02/17/2012,6.798,6.994,6.7,6.994,0.156,6883000
02/16/2012,6.7,6.902,6.508,6.838,0.118,10392500
02/15/2012,6.62,6.882,6.454,6.72,0.086,13822000
02/14/2012,6.328,6.758,6.28,6.634,0.336,9056500
02/13/2012,6.31,6.412,6.18,6.298,0.078,5789000
02/10/2012,6.452,6.454,5.968,6.22,-0.296,9370500
02/09/2012,6.4,6.58,6.286,6.516,0.13,6389500
02/08/2012,6.322,6.402,6.258,6.386,0.066,3118000
02/07/2012,6.36,6.36,6.164,6.32,-0.04,5107500
02/06/2012,6.22,6.38,6.21,6.36,0.13,3260500
02/03/2012,6.082,6.266,6.05,6.23,0.18,3822000
02/02/2012,5.944,6.176,5.92,6.05,0.134,4028000
02/01/2012,5.826,5.94,5.8,5.916,0.102,2615500
01/31/2012,5.976,6,5.774,5.814,-0.1,4783500
01/30/2012,5.896,5.922,5.706,5.914,0.048,3450500
01/27/2012,5.7,5.944,5.7,5.866,0.078,3741500
01/26/2012,5.6,5.916,5.6,5.788,0.194,6355000
01/25/2012,5.454,5.602,5.41,5.594,0.11,3055500
01/24/2012,5.326,5.536,5.288,5.484,0.13,4289500
01/23/2012,5.362,5.442,5.32,5.354,0.034,2972500
01/20/2012,5.384,5.4,5.28,5.32,-0.032,3311000
01/19/2012,5.404,5.548,5.322,5.352,-0.01,6231000
01/18/2012,5.338,5.376,5.25,5.362,0.042,6300500
01/17/2012,5.332,5.468,5.282,5.32,0.762,23261500
01/13/2012,5.69,5.7,4.528,4.558,-1.092,27532000
01/12/2012,5.654,5.724,5.562,5.65,0.004,3646500
01/11/2012,5.524,5.676,5.46,5.646,0.122,3361000
01/10/2012,5.488,5.552,5.45,5.524,0.074,3358500
01/09/2012,5.4,5.498,5.224,5.45,0.068,4484500
01/06/2012,5.45,5.558,5.282,5.382,-0.042,4931000
01/05/2012,5.552,5.586,5.37,5.424,-0.118,5027000
01/04/2012,5.642,5.734,5.5,5.542,-0.074,3150000
01/03/2012,5.788,5.9,5.53,5.616,-0.096,4640000
12/30/2011,5.698,5.796,5.65,5.712,-0.034,1699000
12/29/2011,5.718,5.868,5.71,5.746,0.044,2440500
12/28/2011,5.798,5.848,5.608,5.702,-0.012,2875500
12/27/2011,5.532,5.754,5.528,5.714,0.134,3887000
12/23/2011,5.6,5.6,5.504,5.58,0.026,2956500
12/22/2011,5.52,5.61,5.46,5.554,0.04,5049000
12/21/2011,5.582,5.614,5.206,5.514,-0.066,8529000
12/20/2011,5.61,5.69,5.544,5.58,0.03,4221500
12/19/2011,5.622,5.7,5.474,5.55,-0.05,4934500
12/16/2011,5.75,5.786,5.596,5.6,-0.124,5148000
12/15/2011,5.772,5.834,5.624,5.724,0.018,3501000
12/14/2011,5.9,5.936,5.6,5.706,-0.184,5819000
12/13/2011,6.114,6.186,5.782,5.89,-0.192,4970000
12/12/2011,6.088,6.124,6.004,6.082,-0.126,3793000
12/09/2011,6.108,6.224,6.056,6.208,0.03,6197000
12/08/2011,6.168,6.33,5.922,6.178,-0.66,16529500
12/07/2011,6.926,6.978,6.76,6.838,-0.136,3371000
12/06/2011,6.84,6.996,6.806,6.974,0.09,4759000
12/05/2011,6.706,7,6.686,6.884,0.224,5800000
12/02/2011,6.566,6.738,6.48,6.66,0.14,4013500
12/01/2011,6.514,6.798,6.396,6.52,-0.028,5150500
11/30/2011,6.544,6.586,6.444,6.548,0.198,3804500
11/29/2011,6.5,6.614,6.326,6.35,-0.162001,2955000
11/28/2011,6.4,6.656,6.362,6.512001,0.180001,3405500
11/25/2011,6.372,6.482,6.216,6.332,0.042,1197500
11/23/2011,6.352,6.41,6.25,6.29,-0.124,2259000
11/22/2011,6.352,6.558,6.21,6.414,0.062,3662500
11/21/2011,6.458,6.488,6.21,6.352,-0.168,5157500
11/18/2011,6.728,6.822,6.508,6.52,-0.216,4513500
11/17/2011,6.9,6.98,6.638,6.736,-0.252,6746000
11/16/2011,6.696,7,6.68,6.988,0.202,9165500
11/15/2011,6.584,6.880001,6.546,6.786,0.141999,4454500
11/14/2011,6.6,6.708,6.524,6.644001,-0.083999,6628000
11/11/2011,6.38,6.9,6.114,6.728,0.462,19375500
11/10/2011,6.188,6.3,6.13,6.266,0.09,3736000
11/09/2011,6.174,6.298,6.06,6.176,-0.192,4768000
11/08/2011,6.274,6.4,6.144,6.368,0.114,5839000
11/07/2011,6.328,6.4,6.15,6.254,-0.208,6331000
11/04/2011,6.292,6.48,6.102,6.462,-0.03,15165500
11/03/2011,6,6.498001,5.906,6.492,0.75,12553000
11/02/2011,5.8,5.852,5.65,5.742,-0.034,4377500
11/01/2011,5.68,5.784,5.6,5.776,-0.098,3178500
10/31/2011,5.9,5.902,5.75,5.874,-0.1,5669500
10/28/2011,5.69,6,5.602,5.974,0.222,6324500
10/27/2011,5.668,5.79,5.622,5.752,0.156,4346500
10/26/2011,5.65,5.674,5.48,5.596,-0.054,2552000
10/25/2011,5.646,5.772,5.56,5.65,-0.06,3271500
10/24/2011,5.574,5.778,5.55,5.71,0.104,4603500
10/21/2011,5.48,5.66,5.402,5.606,0.138,5712500
10/20/2011,5.488,5.494,5.4,5.468,-0.046,4998000
10/19/2011,5.612,5.612,5.46,5.514,-0.154,3964000
10/18/2011,5.46,5.686,5.342,5.668,0.184,4998000
10/17/2011,5.572,5.6,5.452,5.484,-0.126,3772000
10/14/2011,5.602,5.71,5.452,5.61,0.022,7002000
10/13/2011,5.546,5.694,5.488,5.588,0.028,5219000
10/12/2011,5.45,5.6,5.44,5.56,0.038,5616500
10/11/2011,5.502,5.554,5.418,5.522,-0.054,2880000
10/10/2011,5.47,5.636,5.4,5.576,0.178,4617000
10/07/2011,5.4,5.52,5.21,5.398,0.006,6557500
10/06/2011,5.096,5.52,5.004,5.392,0.318,8845000
10/05/2011,4.806,5.166,4.67,5.074,0.342,6147000
10/04/2011,4.658,4.864,4.586,4.732,-0.014,6001000
10/03/2011,4.99,5,4.65,4.746,-0.132,5115500
09/30/2011,4.96,4.978,4.698,4.878,0.054,6680000
09/29/2011,5.144,5.164,4.71,4.824,-0.094,4647500
09/28/2011,5.2,5.3,4.902,4.918,-0.32,3616000
09/27/2011,5.2,5.398,5.114,5.238,0.134,3372000
09/26/2011,5.3,5.304,4.98,5.104,-0.172,4673500
09/23/2011,5.084,5.324,5.07,5.276,0.15,5781500
09/22/2011,5.128,5.222,4.976,5.126,-0.044,3880000
09/21/2011,5.19,5.39,5.14,5.17,-0.032,4937500
09/20/2011,5.154,5.32,5.134,5.202,0.048,5901500
09/19/2011,4.99,5.162,4.764,5.154,-0.006,5786500
09/16/2011,4.898,5.168,4.898,5.16,0.196,7087500
09/15/2011,4.916,4.986,4.866,4.964,0.096,2812500
09/14/2011,4.868,4.968,4.758,4.868,0.052,4153500
09/13/2011,4.602,4.82,4.55,4.816,0.24,3632000
09/12/2011,4.578,4.662,4.49,4.576,-0.018,2832500
09/09/2011,4.674,4.714,4.51,4.594,-0.128,3346000
09/08/2011,4.716,4.806,4.656,4.722,-0.046,2528000
09/07/2011,4.684,4.8,4.656,4.768,0.18,2295500
09/06/2011,4.5,4.64,4.458,4.588,-0.026,4048500
09/02/2011,4.752,4.798,4.536,4.614,-0.186,3851500
09/01/2011,4.932,4.974,4.766,4.8,-0.148,4240000
08/31/2011,4.96,5.1,4.856,4.948,0.022,4118500
08/30/2011,4.9,4.954,4.818,4.926,-0.016,1833000
08/29/2011,4.844,4.97,4.804,4.942,0.196,4016500
08/26/2011,4.542,4.79,4.414,4.746,0.124,3808500
08/25/2011,4.774,4.774,4.58,4.622,-0.152,3401000
08/24/2011,4.62,4.786,4.566,4.774,0.182,3421000
08/23/2011,4.386,4.622,4.3,4.592,0.202,4344500
08/22/2011,4.622,4.76,4.336,4.39,-0.07,4930500
08/19/2011,4.76,4.844,4.4,4.46,-0.392,6876000
08/18/2011,5,5.03,4.694,4.852,-0.314,5282500
08/17/2011,5.278,5.33,5.102,5.166,-0.054,3218500
08/16/2011,5.226,5.308,5.166,5.22,-0.026,2688000
08/15/2011,5.324,5.35,5.186,5.246,-0.016,3692500
08/12/2011,5.12,5.428,5.072,5.262,0.202,5045000
08/11/2011,4.808,5.15,4.8,5.06,0.296,4182000
08/10/2011,5.08,5.088,4.726,4.764,-0.248,7820500
08/09/2011,4.88,5.09,4.74,5.012,0.284,6666500
08/08/2011,4.632,4.888,4.62,4.728,-0.12,13042500
08/05/2011,4.998,5.076,4.566,4.848,-0.102,9821500
08/04/2011,5.302,5.378,4.934,4.95,-0.49,15327500
08/03/2011,5.5,5.566,5.268,5.44,-0.028,9006500
08/02/2011,5.738,5.84,5.454,5.468,-0.286,7746500
08/01/2011,5.734,5.796,5.642,5.754,0.12,5824000
07/29/2011,5.546,5.68,5.5,5.634,0,4740500
07/28/2011,5.52,5.71,5.508,5.634,0.106,4693500
07/27/2011,5.7,5.7,5.502,5.528,-0.072,4792000
07/26/2011,5.662,5.754,5.594,5.6,-0.098,3814500
07/25/2011,5.802,5.85,5.688,5.698,-0.16,3367000
07/22/2011,5.74,5.908,5.71,5.858,0.118,2919000
07/21/2011,5.782,5.832,5.62,5.74,0.002,5060000
07/20/2011,5.6,6.088,5.56,5.738,0.16,15241500
07/19/2011,5.516,5.622,5.508,5.578,0.132,5130000
07/18/2011,5.468,5.49,5.326,5.446,-0.07,4261500
07/15/2011,5.558,5.566,5.48,5.516,-0.006,3544500
07/14/2011,5.792,5.792,5.45,5.522,-0.206,5795500
07/13/2011,5.688,5.806,5.58,5.728,0.094,5329500
07/12/2011,5.674,5.818,5.6,5.634,-0.036,5227000
07/11/2011,5.68,5.706,5.6,5.67,-0.092,4878500
07/08/2011,5.978,5.978,5.718,5.762,-0.184,6202500
07/07/2011,5.828,6,5.802,5.946,0.154,6447000
07/06/2011,5.828,5.828,5.71,5.792,-0.036,4634000
07/05/2011,5.838,5.904,5.742,5.828,0.024,4979500
07/01/2011,5.814,5.92,5.76,5.804,-0.022,4274000
06/30/2011,5.72,5.866,5.68,5.826,0.168,4733000
06/29/2011,5.7,5.818,5.614,5.658,0.036,7308500
06/28/2011,5.558,5.65,5.534,5.622,0.13,4445500
06/27/2011,5.546,5.656,5.462,5.492,-0.022,9046500
06/24/2011,5.538,5.594,5.452,5.514,-0.028,18044000
06/23/2011,5.44,5.544,5.242,5.542,0.1,5849500
06/22/2011,5.506,5.65,5.42,5.442,-0.064,7377500
06/21/2011,5.248,5.546,5.2,5.506,0.304,7482500
06/20/2011,5.258,5.292,5.1,5.202,-0.098,7688500
06/17/2011,5.374,5.54,5.228,5.3,0,8489500
06/16/2011,5.534,5.6,5.148,5.3,-0.164,9210500
06/15/2011,5.688,5.69,5.414,5.464,-0.256,6732500
06/14/2011,5.708,5.94,5.704,5.72,0.034,7866500
06/13/2011,5.614,5.776,5.576,5.686,0.114,8568500
06/10/2011,5.504,5.66,5.47,5.572,0.048,7832500
06/09/2011,5.486,5.62,5.42,5.524,0.1,8021000
06/08/2011,5.682,5.72,5.404,5.424,-0.25,8484500
06/07/2011,5.788,5.878,5.652,5.674,-0.066,6110000
06/06/2011,6.02,6.026,5.652,5.74,-0.286,11658500
06/03/2011,5.99,6.3,5.9,6.026,0.274,31051000
06/02/2011,5.704,5.864,5.702,5.752,0.048,4931000
06/01/2011,6,6.02,5.676,5.704,-0.324,7651500
05/31/2011,5.938,6.056,5.91,6.028,0.118,16452500
05/27/2011,5.908,5.934,5.764,5.91,0.014,8435000
05/26/2011,5.764,5.952,5.62,5.896,0.1,16684000
05/25/2011,5.38,5.802,5.234,5.796,0.452,23469000
05/24/2011,5.404,5.5,5.32,5.344,-0.02,3068000
05/23/2011,5.508,5.524,5.324,5.364,-0.23,4317500
05/20/2011,5.65,5.656,5.47,5.594,-0.046,4212500
05/19/2011,5.4,5.688,5.32,5.64,0.37,13276500
05/18/2011,5.22,5.294,5.104,5.27,0.078,3647000
05/17/2011,5.4,5.4,5.144,5.192,-0.128,6170500
05/16/2011,5.598,5.598,5.31,5.32,-0.19,3778000
05/13/2011,5.6,5.638,5.46,5.51,-0.024,3307500
05/12/2011,5.414,5.548,5.33,5.534,0.12,3138500
05/11/2011,5.64,5.66,5.384,5.414,-0.252,4814500
05/10/2011,5.648,5.79,5.582,5.666,0.084,7678000
05/09/2011,5.4,5.6,5.37,5.582,0.158,4581500
05/06/2011,5.398,5.54,5.324,5.424,0.136,4908000
05/05/2011,5.45,5.488,5.234,5.288,-0.05,6097000
05/04/2011,5.356,5.4,5.15,5.338,-0.036,5235500
05/03/2011,5.476,5.478,5.3,5.374,-0.116,4569500
05/02/2011,5.52,5.56,5.412,5.49,-0.03,3922500
04/29/2011,5.538,5.574,5.484,5.52,-0.012,3631500
04/28/2011,5.414,5.538,5.344,5.532,0.116,8224500
04/27/2011,5.386,5.472,5.326,5.416,0.03,4984500
04/26/2011,5.332,5.45,5.262,5.386,0.108,6861500
04/25/2011,5.34,5.346,5.194,5.278,-0.07,4004000
04/21/2011,5.168,5.396,5.118,5.348,0.198,6930000
04/20/2011,5.14,5.218,5.06,5.15,0.118,4187000
04/19/2011,5.052,5.052,4.93,5.032,0.026,2743000
04/18/2011,5.026,5.124,4.872,5.006,-0.11,5169000
04/15/2011,5.13,5.236,5.082,5.116,0.088,4717000
04/14/2011,4.968,5.056,4.84,5.028,0.042,4916500
04/13/2011,5.026,5.138,4.962,4.986,0.056,6057000
04/12/2011,5.016,5.042,4.86,4.93,-0.124,6787000
04/11/2011,5.294,5.306,5.004,5.054,-0.244,6861000
04/08/2011,5.516,5.52,5.272,5.298,-0.15,9731500
04/07/2011,5.37,5.588,5.29,5.448,0.15,14053500
04/06/2011,5.4,5.402,5.16,5.298,-0.042,6441000
04/05/2011,5.18,5.4,5.138,5.34,0.174,15908500
04/04/2011,5.356,5.4,5.046,5.166,-0.166,13046000
04/01/2011,5.54,5.636,5.314,5.332,-0.218,14325000
03/31/2011,5.3,5.742,5.3,5.55,0.808,57611500
03/30/2011,4.822,4.898,4.602,4.742,-0.042,6119000
03/29/2011,4.662,4.8,4.642,4.784,0.134,3777500
03/28/2011,4.54,4.708,4.51,4.65,0.1,5290000
03/25/2011,4.49,4.6,4.48,4.55,0.084,2839500
03/24/2011,4.428,4.476,4.396,4.466,0.024,2310500
03/23/2011,4.422,4.454,4.354,4.442,0.004,2113500
03/22/2011,4.548,4.572,4.4,4.438,-0.108,2914000
03/21/2011,4.602,4.61,4.508,4.546,-0.046,2058000
03/18/2011,4.638,4.638,4.502,4.592,0.03,3439000
03/17/2011,4.648,4.686,4.528,4.562,-0.002,4612500
03/16/2011,4.572,4.65,4.538,4.564,-0.026,5848000
03/15/2011,4.432,4.592,4.36,4.59,-0.06,6594000
03/14/2011,4.764,4.8,4.64,4.65,-0.164,5829500
03/11/2011,4.77,4.85,4.706,4.814,0.012,4653500
03/10/2011,4.886,4.898,4.746,4.802,-0.142,5085000
03/09/2011,4.932,4.998,4.854,4.944,0.012,4623500
03/08/2011,4.92,4.992,4.8,4.932,-0.056,6999000
03/07/2011,4.978,5.08,4.94,4.988,-0.002,10167500
03/04/2011,4.892,4.998,4.756,4.99,0.118,7900000
03/03/2011,4.896,4.958,4.812,4.872,0.068,3200500
03/02/2011,4.764,4.856,4.746,4.804,0.016,3316000
03/01/2011,4.81,4.864,4.74,4.788,0.01,5531500
02/28/2011,4.746,4.82,4.7,4.778,0.056,5255500
02/25/2011,4.548,4.77,4.538,4.722,0.216,6736000
02/24/2011,4.356,4.516,4.3,4.506,0.14,5277000
02/23/2011,4.436,4.5,4.222,4.366,-0.008,8028500
02/22/2011,4.57,4.6,4.356,4.374,-0.262,10322500
02/18/2011,4.666,4.698,4.592,4.636,-0.084,11853500
02/17/2011,4.912,5.098,4.71,4.72,-0.226,13099500
02/16/2011,4.62,4.994,4.614,4.946,0.378,20579000
02/15/2011,4.602,4.634,4.512,4.568,-0.048,4804000
02/14/2011,4.728,4.828,4.61,4.616,-0.034,6417000
02/11/2011,4.65,4.75,4.588,4.65,0.006,3183000
02/10/2011,4.652,4.728,4.562,4.644,0.002,4180000
02/09/2011,4.826,4.836,4.558,4.642,-0.256,13181000
02/08/2011,4.756,5.05,4.6,4.898,0.284,17525500
02/07/2011,4.652,4.652,4.576,4.614,-0.078,4475000
02/04/2011,4.734,4.734,4.644,4.692,-0.034,2719500
02/03/2011,4.764,4.78,4.63,4.726,-0.062,2560000
02/02/2011,4.832,4.836,4.734,4.788,0.006,2847000
02/01/2011,4.862,4.946,4.708,4.782,-0.038,3538500
01/31/2011,4.81,4.824,4.7,4.82,0.018,4157500
01/28/2011,4.976,4.976,4.75,4.802,-0.182,5244000
01/27/2011,4.948,5.016,4.906,4.984,0.034,4478000
01/26/2011,4.942,4.976,4.82,4.95,0.014,5399000
01/25/2011,4.93,4.978,4.804,4.936,0.038,6357500
01/24/2011,4.706,4.962,4.646,4.898,0.29,8225500
01/21/2011,4.624,4.718,4.542,4.608,0.084,6084500
01/20/2011,4.806,4.89,4.474,4.524,-0.282,11399500
01/19/2011,5.09,5.094,4.75,4.806,-0.322,11857500
01/18/2011,5.096,5.128,4.95,5.128,-0.022,8119000
01/14/2011,5.23,5.316,5.122,5.15,-0.094,5960500
01/13/2011,5.392,5.394,5.232,5.244,-0.148,3617500
01/12/2011,5.402,5.48,5.304,5.392,0,4823500
01/11/2011,5.718,5.742,5.384,5.392,-0.298,8556500
01/10/2011,5.63,5.736,5.61,5.69,0.042,6714000
01/07/2011,5.6,5.716,5.58,5.648,0.072,11247500
01/06/2011,5.362,5.6,5.362,5.576,0.21,10306000
01/05/2011,5.296,5.38,5.238,5.366,0.032,7234000
01/04/2011,5.332,5.39,5.204,5.334,0.01,5945000
01/03/2011,5.368,5.4,5.18,5.324,-0.002,6420000
12/31/2010,5.356,5.45,5.3,5.326,0.026,7089000
12/30/2010,5.54,5.58,5.276,5.3,-0.246,10205000
12/29/2010,5.406,5.602,5.3,5.546,0.264,16597000
12/28/2010,5.17,5.35,5,5.282,0.172,20282500
12/27/2010,5.604,5.716,5.012,5.11,-0.908,46511500
12/23/2010,6.252,6.496,5.984,6.018,-0.508,7785500
12/22/2010,6.45,6.572,6.34,6.526,0.074,4166000
12/21/2010,6.36,6.538,6.342,6.452,0.112,3888000
12/20/2010,6.328,6.438,6.252,6.34,0.068,2616500
12/17/2010,6.268,6.308,6.142,6.272,0.11,4069000
12/16/2010,6,6.182,5.93,6.162,0.242,3950000
12/15/2010,5.92,5.994,5.706,5.92,0.214,3714500
12/14/2010,6.058,6.078,5.552,5.706,-0.404,8834500
12/13/2010,6.328,6.354,6.08,6.11,-0.194,2051500
12/10/2010,6.41,6.584,6.226,6.304,-0.106,2146500
12/09/2010,6.502,6.544,6.33,6.41,-0.064,2029500
12/08/2010,6.496,6.498001,6.304,6.474,0.162,3304500
12/07/2010,6.098,6.48,6.01,6.312,0.25,6557500
12/06/2010,6.27,6.29,5.912,6.062,-0.236,6371500
12/03/2010,6.402,6.45,6.174,6.298,-0.172,5802000
12/02/2010,6.802,6.86,6.24,6.47,-0.4,10034500
12/01/2010,7.174,7.284,6.69,6.87,-0.196,6495500
11/30/2010,6.748001,7.066,6.682,7.066,0.199999,11114500
11/29/2010,7.082,7.19,6.666,6.866001,-0.197999,5727500
11/26/2010,7.12,7.2,6.95,7.064,-0.03,1752500
11/24/2010,7.054,7.194,6.866001,7.094,0.18,7124500
11/23/2010,6.658,7.136,6.438,6.914,0.234,7890000
11/22/2010,6.314,6.69,6.3,6.68,0.482,7649500
11/19/2010,6.032,6.274,5.94,6.198,0.22,5752000
11/18/2010,6.134,6.148,5.784,5.978,0.08,4781000
11/17/2010,6.04,6.15,5.722,5.898,-0.036,3751500
11/16/2010,6.2,6.28,5.684,5.934,-0.226,6738500
11/15/2010,6.044,6.588,6.044,6.16,0.192,13125500
11/12/2010,5.65,6.1,5.614,5.968,0.362,13645500
11/11/2010,5.72,5.82,5.466,5.606,-0.266,9725000
11/10/2010,4.896,5.994,4.81,5.872,0.946,15305000
11/09/2010,5,5.138,4.81,4.926,-0.07,4788500
11/08/2010,4.9,5,4.806,4.996,0.108,2547000
11/05/2010,4.974,4.994,4.744,4.888,-0.092,5054500
11/04/2010,4.52,5.066,4.43,4.98,0.626,9374000
11/03/2010,4.256,4.5,4.232,4.354,0.104,1870500
11/02/2010,4.336,4.376,4.21,4.25,-0.032,1612000
11/01/2010,4.388,4.55,4.262,4.282,-0.086,2278500
10/29/2010,4.228,4.37,4.21,4.368,0.13,1403000
10/28/2010,4.278,4.3,4.192,4.238,0.038,1120500
10/27/2010,4.25,4.276,4.13,4.2,-0.072,1782500
10/26/2010,4.16,4.374,4.102,4.272,0.102,3304000
10/25/2010,4.188,4.196,4.146,4.17,0.026,593000
10/22/2010,4.136,4.186,4.11,4.144,-0.006,805000
10/21/2010,4.122,4.19,4.09,4.15,0.02,2089500
10/20/2010,4.032,4.138,4.008,4.13,0.12,1562000
10/19/2010,4.04,4.082,4,4.01,-0.036,1225500
10/18/2010,4.104,4.128,4.044,4.046,-0.062,813500
10/15/2010,4.178,4.18,4.05,4.108,-0.042,1424000
10/14/2010,4.2,4.206,4.08,4.15,0.042,1473000
10/13/2010,4.128,4.17,4.072,4.108,0.06,1602500
10/12/2010,4.04,4.056,4.006,4.048,0,1219500
10/11/2010,4.088,4.14,4.014,4.048,-0.038,855500
10/08/2010,4.086,4.158,4.078,4.086,0,1340500
10/07/2010,4.114,4.128,4.068,4.086,-0.006,705000
10/06/2010,4.212,4.252,4.064,4.092,-0.132,1567500
10/05/2010,4.23,4.256,4.202,4.224,0.026,1659500
10/04/2010,4.086,4.234,4.06,4.198,0.078,3217500
10/01/2010,4.138,4.15,4.062,4.12,0.038,2995000
09/30/2010,4.4,4.43,4.038,4.082,-0.314,10983000
09/29/2010,4.238,4.406,4.226,4.396,0.116,9847000
09/28/2010,4.208,4.298,4.152,4.28,0.174,6072000
09/27/2010,4.08,4.162,4.01,4.106,0.086,2092500
09/24/2010,3.99,4.038,3.93,4.02,0.108,2894500
09/23/2010,3.978,4.028,3.9,3.912,-0.062,3340000
09/22/2010,4.174,4.19,3.96,3.974,-0.18,4814000
09/21/2010,4.178,4.31,4.134,4.154,-0.058,3980000
09/20/2010,4.134,4.27,4.032,4.212,0.166,4737000
09/17/2010,4.204,4.264,3.96,4.046,-0.142,5992000
09/16/2010,4.43,4.632,4.168,4.188,-0.208,13429000
09/15/2010,4.196,4.4,4.158,4.396,0.172,3423500
09/14/2010,4.108,4.32,4.106,4.224,0.08,3273000
09/13/2010,4.178,4.18,4.1,4.144,0.11,1803500
09/10/2010,4.15,4.186,3.952,4.034,-0.108,1932500
09/09/2010,4.2,4.21,4.138,4.142,-0.038,1880500
09/08/2010,4.132,4.19,4.12,4.18,0.072,1441500
09/07/2010,4.122,4.2,4.1,4.108,-0.102,1216500
09/03/2010,4.174,4.26,4.132,4.21,-0.002,2173500
09/02/2010,4.074,4.248,4.062,4.212,0.122,2435000
09/01/2010,3.924,4.138,3.92,4.09,0.194,2478000
08/31/2010,3.932,3.958,3.866,3.896,-0.078,1005000
08/30/2010,3.94,4.038,3.922,3.974,0.034,3663500
08/27/2010,3.95,3.972,3.9,3.94,-0.01,1898000
08/26/2010,3.978,4.054,3.92,3.95,-0.03,2168500
08/25/2010,3.832,3.996,3.712,3.98,0.14,2516000
08/24/2010,3.85,3.942,3.79,3.84,-0.186,3365000
08/23/2010,3.818,4.078,3.8,4.026,0.206,5440000
08/20/2010,3.73,3.822,3.702,3.82,0.062,1487000
08/19/2010,3.708,3.85,3.666,3.758,0.004,2895000
08/18/2010,3.918,3.918,3.72,3.754,-0.076,3006500
08/17/2010,3.792,3.88,3.756,3.83,0.074,2239000
08/16/2010,3.69,3.76,3.652,3.756,0.092,2431000
08/13/2010,3.636,3.69,3.532,3.664,0.144,3172500
08/12/2010,3.56,3.58,3.478,3.52,-0.06,3456000
08/11/2010,3.738,3.776,3.57,3.58,-0.226,3988000
08/10/2010,3.93,3.93,3.764,3.806,-0.114,6406000
08/09/2010,3.98,3.996,3.89,3.92,0.002,4063000
08/06/2010,4.02,4.032,3.904,3.918,-0.172,3710500
08/05/2010,4.308,4.31,4.01,4.09,-0.162,3981500
08/04/2010,4.39,4.436,4.17,4.252,-0.138,4603500
08/03/2010,4.2,4.39,4.164,4.39,0.206,6155000
08/02/2010,4.1,4.194,4.066,4.184,0.196,3595500
07/30/2010,4.04,4.088,3.91,3.988,-0.082,2134000
07/29/2010,4.154,4.176,4,4.07,-0.074,3079500
07/28/2010,4.11,4.18,4.102,4.144,0.034,2335500
07/27/2010,4.182,4.236,4.052,4.11,-0.08,3098000
07/26/2010,4.3,4.3,4.06,4.19,-0.068,4612000
07/23/2010,4.238,4.312,4.212,4.258,0.058,3270000
07/22/2010,4.1,4.25,4.074,4.2,0.156,4811500
07/21/2010,4.132,4.18,3.9,4.044,-0.016,6267000
07/20/2010,4.37,4.37,4.01,4.06,-0.322,9126000
07/19/2010,4.274,4.45,4.184,4.382,0.254,12432000
07/16/2010,4.14,4.26,4.01,4.128,0.15,13106000
07/15/2010,3.988,4.3,3.8,3.978,0.01,18726000
07/14/2010,3.588,4.03,3.552,3.968,0.34,20980500
07/13/2010,3.478,3.728,3.38,3.628,0.218,13400000
07/12/2010,3.59,3.614,3.4,3.41,-0.07,11017500
07/09/2010,3.516,3.58,3.31,3.48,-0.012,20293000
07/08/2010,3.228,3.504,3.114,3.492,0.332,38597500
07/07/2010,3.28,3.326,2.996,3.16,-0.062,34624500
07/06/2010,4,4,3.166,3.222,-0.618,34396000
07/02/2010,4.6,4.62,3.742,3.84,-0.552,25709000
07/01/2010,5,5.184,4.054,4.392,-0.374,41149000
06/30/2010,5.158,6.084,4.66,4.766,-0.012,85971496
"Downloaded from Barchart.com as of 12-15-2020 08:57pm CST"
